,hs,dhw,cs,el
577,0,16.166,0,346.456
578,0,25.006,0,346.451
579,0,25.045,0,346.451
580,0,17.143,0,346.453
581,0,92.345,0,393.436
582,605.371,240.407,0,692.204
583,3032.49,253.773,0,909.896
584,2556.322,287.485,0,1418.925
585,2116.586,315.884,0,1731.485
586,1600.2,301.327,0,2036.378
587,1356.278,273.314,0,1719.705
588,941.511,253.746,0,1386.321
589,1241.484,276.992,0,1485.709
590,1008.547,262.494,0,2015.78
591,944.806,223.232,0,1709.732
592,1023.429,203.237,0,1487.088
593,1128.78,200.485,0,907.276
594,179.697,222.428,0,937.438
595,88.762,221.757,0,1035.962
596,464.373,182.147,0,424.168
597,0,149.915,0,425.081
598,0,77.069,0,436.224
599,0,55.023,0,358.375
600,0,22.744,0,346.461
601,0,16.162,0,346.456
602,0,24.984,0,346.451
603,0,25.015,0,346.451
604,0,17.122,0,346.453
605,0,92.312,0,393.598
606,587.487,240.34,0,691.258
607,2571.818,253.669,0,906.989
608,2122.35,287.352,0,1415.034
609,1570.814,315.516,0,1730.122
610,1075.766,300.887,0,2033.062
611,847.645,272.843,0,1722.918
612,759.875,253.611,0,1371.907
613,732.878,276.537,0,1483.17
614,538.124,261.961,0,2020.447
615,694.298,222.944,0,1707.549
616,772.625,203.04,0,1481.663
617,873.879,200.317,0,905.979
618,136.469,222.245,0,932.808
619,48.37,221.565,0,1031.152
620,409.762,181.983,0,423.96
621,0,149.764,0,424.811
622,0,76.977,0,434.791
623,0,54.946,0,358.217
624,0,22.699,0,346.461
625,0,16.108,0,346.456
626,0,24.846,0,346.451
627,0,24.881,0,346.451
628,0,17.047,0,346.453
629,0,92.228,0,393.693
630,500.861,240.188,0,684.836
631,2050.399,253.429,0,908.277
632,1789.938,287.246,0,1411.445
633,1645.79,315.805,0,1721.505
634,1331.556,301.424,0,2023.215
635,1252.035,273.559,0,1718.492
636,903.411,254.011,0,1374.155
637,1038.242,277.109,0,1485.482
638,904.768,262.626,0,2018.141
639,930.091,223.394,0,1710.882
640,922.708,203.319,0,1485.41
641,979.757,200.507,0,906.098
642,171.491,222.45,0,945.904
643,81.375,221.761,0,1036.726
644,456.909,182.139,0,423.987
645,0,149.905,0,424.481
646,0,77.051,0,434.182
647,0,55.006,0,357.72
648,0,22.73,0,346.461
649,0,16.145,0,346.456
650,0,24.919,0,346.451
651,0,24.94,0,346.451
652,0,17.07,0,346.453
653,0,92.248,0,393.086
654,536.442,240.202,0,679.3
655,2109.39,253.467,0,902.758
656,1826.079,287.213,0,1410.729
657,1687.739,315.786,0,1726.975
658,1399.149,301.443,0,2033.858
659,1325.891,273.584,0,1725.767
660,943.487,254.03,0,1383.628
661,872.705,276.92,0,1480.608
662,672.971,262.285,0,2016.807
663,697.49,223.062,0,1704.606
664,707.065,203.038,0,1475.751
665,815.505,200.274,0,902.139
666,109.24,222.203,0,944.471
667,35.402,221.504,0,1035.073
668,391.205,181.938,0,424.071
669,0,149.716,0,424.341
670,0,76.933,0,434.606
671,0,54.91,0,357.926
672,0,22.096,0,346.461
673,0,23.843,0,346.462
674,0,17.517,0,346.458
675,0,18.104,0,346.453
676,0,18.127,0,346.453
677,0,27.502,0,393.148
678,455.154,68.99,0,682.459
679,720.497,145.296,0,637.459
680,747.702,253.89,0,608.534
681,721.961,257.884,0,609.452
682,685.852,239.444,0,608.915
683,652.263,288.702,0,607.312
684,233.32,298.941,0,961.57
685,440.94,253.777,0,674.387
686,464.707,171.698,0,602.642
687,459.757,147.241,0,598.386
688,464.875,176.674,0,595.115
689,403.569,225.167,0,637.779
690,88.212,282.734,0,938.69
691,11.799,228.656,0,1031.923
692,361.723,164.628,0,424.254
693,0,185.907,0,424.494
694,0,105.023,0,434.425
695,0,61.607,0,358.378
