,hs,dhw,cs,el
414,0,345.997,7328.339,1754.261
415,0,334.867,5265.462,2022.727
416,0,273.009,9333.874,3540.423
417,0,232.109,10054.085,3706.926
418,0,169.383,9982.103,3890.232
419,0,180.838,10315.282,3940.054
420,0,191.019,9363.588,3676.62
421,0,185.366,10524.931,3901.669
422,0,264.495,10451.929,3945.225
423,0,304.724,10503.763,3979.512
424,0,357.765,10695.139,4056.807
425,0,341.695,8309.438,2987.513
426,0,216.942,2323.464,2116.975
427,0,149.829,2045.869,2044.5
428,0,127.462,1950.959,1909.256
429,0,114.856,1905.63,1842.209
430,0,49.155,1821.216,1613.289
431,0,42.301,1748.421,1532.769
432,0,16.789,1724.597,1619.443
433,0,15.614,1596.896,1317.926
434,0,15.615,1534.397,1280.167
435,0,36.554,1518.468,1261.806
436,0,35.167,1451.386,1254.286
437,0,36.545,1390.215,1284.186
438,0,345.721,8377.267,1823.035
439,0,334.559,6281.625,2121.845
440,0,272.751,10543.503,3663.6
441,0,231.909,10412.286,3800.685
442,0,169.22,10782.688,4018.22
443,0,180.712,11017.857,4021.88
444,0,190.971,10240.774,3699.249
445,0,185.478,12147.377,3898.847
446,0,264.593,11493.297,3869.482
447,0,304.981,10750.608,3808.775
448,0,358.067,10621.163,3868.196
449,0,341.959,7683.524,2815.785
450,0,217.137,1821.737,2047.963
451,0,149.948,1784.175,1987.058
452,0,127.532,1808.277,1875.156
453,0,114.909,1679.536,1810.851
454,0,49.195,1698.919,1601.539
455,0,42.326,1661.374,1513.409
456,0,16.822,1509.801,1616.633
457,0,15.66,1491.736,1304.872
458,0,15.697,1405.891,1256.778
459,0,36.657,1358.517,1249.699
460,0,35.221,1361.025,1242.925
461,0,36.587,1262.628,1287.523
462,0,345.76,8218.506,1800.202
463,0,334.614,5852.243,2079.551
464,0,272.936,9008.615,3493.025
465,0,232.166,9210.27,3577.676
466,0,169.494,9954.847,3738.858
467,0,181.038,10484.237,3754.675
468,0,191.256,9667.29,3540.678
469,0,185.629,10945.554,3746.375
470,0,264.731,10817.898,3834.375
471,0,304.941,10582.534,3859.782
472,0,357.957,10557.883,3924.03
473,0,341.799,7989.048,2889.994
474,0,217.003,2080.513,2080.326
475,0,149.837,1901.277,2006.679
476,0,127.475,1877.015,1884.392
477,0,114.861,1818.441,1821.968
478,0,49.173,1758.274,1603.283
479,0,42.307,1754.433,1520.021
480,0,16.817,1716.548,1608.321
481,0,15.646,1652.692,1294.285
482,0,15.65,1581.876,1258.486
483,0,36.641,1470.858,1237.719
484,0,35.214,1417.124,1238.006
485,0,36.575,1407.1,1271.345
486,0,345.748,8621.709,1800.377
487,0,334.614,5984.269,2083.133
488,0,272.948,9223.531,3496.57
489,0,232.095,10260.399,3629.658
490,0,169.39,11107.265,3831.774
491,0,180.903,10880.662,3865.437
492,0,191.12,9686.223,3602.258
493,0,185.509,11047.869,3813.619
494,0,264.718,11176.613,3828.229
495,0,304.941,10714.863,3821.858
496,0,357.972,11053.661,3914.45
497,0,341.828,8090.799,2905.802
498,0,217.018,2060.632,2087.657
499,0,149.858,1870.851,2016.821
500,0,127.488,1804.458,1888.778
501,0,114.893,1704.56,1823.115
502,0,49.194,1668.442,1606.676
503,0,42.338,1595.254,1526.323
504,0,23.855,1532.568,1174.726
505,0,20.765,1477.201,1117.588
506,0,20.769,1416.809,1108.959
507,0,39.459,1337.189,1101.141
508,0,38.066,1320.639,1094.658
509,0,43.591,1263.085,1088.085
510,0,351.766,7649.711,1745.821
511,0,317.726,5306.467,1990.04
512,0,243.855,6182.823,2321.686
513,0,238.833,6781.211,2449.306
514,0,173.186,7146.033,2628.728
515,0,183.117,7678.871,2739.641
516,0,177.771,7299.723,2407.485
517,0,174.506,6652.443,2309.456
518,0,264.928,6900.303,2353.904
519,0,300.065,7023.936,2357.335
520,0,342.992,7297.122,2422.602
521,0,332.067,6785.652,2302.126
522,0,214.323,2118.801,1767.817
523,0,150.905,2032.822,1648.59
524,0,126.991,1939.455,1560.872
525,0,133.209,1925.027,1497.229
526,0,55.841,1863.921,1351.618
527,0,50.938,1796.215,1231.698
528,0,35.077,1736.475,1192.128
529,0,32.628,1671.52,1135.363
530,0,32.64,1607.273,1125.114
531,0,44.274,1539.536,1118.202
532,0,42.897,1490.814,1112.301
533,0,54.066,1451.986,1106.58
534,0,352.486,8268.928,1521.776
535,0,312.777,5457.509,1764.249
536,0,229.82,5699.7,1874.951
537,0,190.277,5617.846,1966.98
538,0,160.72,5896.793,2088.243
539,0,169.073,5959.203,2110.537
540,0,164.053,6298.572,2081.678
541,0,175.33,6152.396,2070.875
542,0,258.609,5900.896,2050.062
543,0,293.63,5762.894,2038.898
544,0,335.201,5764.981,2073.213
545,0,342.235,5496.898,2111.934
546,0,222.631,1663.667,1700.194
547,0,160.214,1616.217,1661.386
548,0,132.622,1577.947,1581.997
549,0,149.326,1457.399,1518.925
550,0,69.934,1412.867,1275.067
551,0,56.204,1306.154,1199.318
552,0,17.08,1207.846,1467.392
553,0,15.909,1135.004,1235.984
554,0,15.924,988.007,1209.398
555,0,37.016,883.355,1200.03
556,0,35.624,749.542,1185.111
557,0,36.912,697.532,1214.118
558,0,346.35,5736.125,1662.029
559,0,335.215,3791.146,1865.435
560,0,273.382,6761.011,3352.601
561,0,232.482,8045.381,3524.078
562,0,169.752,8463.992,3720.002
563,0,181.312,8491.535,3761.426
564,0,191.581,7789.422,3530.671
565,0,185.957,8920.762,3726.493
566,0,265.193,9167.093,3761.514
567,0,305.526,9153.193,3775.284
568,0,358.715,9419.26,3835.165
569,0,342.553,7221.904,2805.569
570,0,217.675,1882.394,2050.551
571,0,150.472,1592.293,1965.885
572,0,128.052,1540.309,1837.576
573,0,115.398,1439.286,1773.243
