,hs,dhw,cs,el
469,0,193.671,10182.562,3801.677
470,0,276.522,10270.664,3811.929
471,0,318.608,9385.859,3832.591
472,0,374.04,9181.655,3916.662
473,0,357.183,7150.612,2876.53
474,0,226.765,1954.497,2079.334
475,0,156.511,1718.801,2000.513
476,0,133.143,1671.409,1873.906
477,0,119.884,1579.846,1806.666
478,0,50.929,1482.667,1583.262
479,0,43.771,1395.447,1494.497
480,0,17.279,1356.034,1579.851
481,0,16.057,1245.971,1263.519
482,0,16.067,1224.811,1226.518
483,0,37.788,1126.076,1211.106
484,0,36.329,1022.708,1202.438
485,0,37.888,931.107,1233.026
486,0,361.378,6614.246,1711.63
487,0,349.899,4406.67,1937.354
488,0,285.22,8491.999,3451.21
489,0,242.434,9642.12,3629.969
490,0,176.836,9674.677,3814.356
491,0,188.803,9530.187,3868.64
492,0,199.422,8628.918,3617.6
493,0,193.514,9780.756,3850.117
494,0,276.289,9964.526,3897.166
495,0,318.358,9903.31,3927.761
496,0,373.796,9858.2,3989.087
497,0,357.004,7708.189,2958.32
498,0,226.624,2152.76,2112.12
499,0,156.42,1904.366,2035.297
500,0,133.057,1809.762,1902.158
501,0,119.801,1696.213,1832.665
502,0,50.847,1633.443,1611.592
503,0,43.685,1539.051,1526.659
504,0,24.724,1453.392,1171.772
505,0,21.495,1359.508,1111.163
506,0,21.507,1288.529,1099.057
507,0,40.823,1187.032,1087.651
508,0,39.382,1136.37,1078.08
509,0,45.244,1022.103,1069.391
510,0,367.649,6494.825,1686.058
511,0,332.078,4398.038,1896.685
512,0,254.755,6143.309,2321.713
513,0,249.419,6800.632,2465.468
514,0,180.767,6844.213,2638.169
515,0,191.149,7205.428,2717.757
516,0,185.585,6854.912,2384.363
517,0,182.103,6867.789,2389.474
518,0,276.625,6930.481,2407.291
519,0,313.358,6986.519,2402.427
520,0,358.289,6964.541,2423.827
521,0,346.862,6680.381,2336.507
522,0,223.804,2200.96,1791.202
523,0,157.518,1994.195,1656.415
524,0,132.538,1862.226,1563.538
525,0,139.079,1776.075,1493.814
526,0,58.012,1657.487,1341.794
527,0,52.904,1507.766,1216.557
528,0,36.571,1410.588,1172.09
529,0,34.026,1315.054,1109.268
530,0,34.051,1225.453,1093.782
531,0,46.048,1137.556,1083.071
532,0,44.598,1007.352,1070.75
533,0,56.368,912.049,1061.756
534,0,368.671,6023.335,1417.678
535,0,327.135,3668.66,1598.351
536,0,240.208,4711.361,1805.115
537,0,198.782,5401.18,1958.521
538,0,167.783,5668.782,2123.526
539,0,176.438,5756.577,2177.665
540,0,171.164,6046.577,2161.957
541,0,182.898,6226.601,2184.443
542,0,269.894,6235.867,2201.747
543,0,306.484,6207.204,2209.347
544,0,349.879,6205.137,2252.43
545,0,357.183,5893.297,2291.742
546,0,232.148,2042.488,1783.155
547,0,167.128,1711.263,1707.663
548,0,138.379,1582.588,1615.966
549,0,155.8,1466.908,1548.686
550,0,72.697,1360.506,1295.86
551,0,58.366,1253.117,1212.431
552,0,17.414,1157.595,1476.229
553,0,16.19,1068.442,1240.973
554,0,16.206,913.364,1211.179
555,0,37.968,798.799,1199.495
556,0,36.499,710.845,1186.841
557,0,38.022,636.762,1213.634
558,0,361.646,4853.968,1638.13
559,0,350.19,3458.156,1830.085
560,0,285.327,6892.843,3382.676
561,0,242.518,8197.607,3588.749
562,0,176.899,8472.789,3805.128
563,0,188.951,8346.266,3788.502
564,0,199.652,7802.743,3560.242
565,0,193.787,8904.764,3756.279
566,0,276.644,9056.592,3781.809
567,0,318.792,8927.552,3788.823
568,0,374.295,9132.775,3846.787
569,0,357.464,6983.144,2805.694
570,0,227.013,1800.322,2046.255
571,0,156.731,1609.283,1976.018
572,0,133.345,1542.303,1847.189
573,0,120.072,1463.606,1782.326
574,0,51.085,1404.601,1561.726
575,0,43.906,1302.349,1470.637
576,0,17.369,1222.071,1585.722
577,0,16.149,1085.561,1257.185
578,0,16.164,946.13,1216.22
579,0,37.987,804.585,1196.87
580,0,36.486,701.325,1183.625
581,0,38.009,615.052,1226.076
582,0,361.692,5889.086,1664.97
583,0,350.218,3772.164,1856.826
584,0,285.338,7092.392,3399.356
585,0,242.529,8365.945,3592.322
586,0,176.888,8749.768,3802.361
587,0,188.94,8597.454,3801.862
588,0,199.626,7931.61,3557.812
589,0,193.752,8854.818,3767.444
590,0,276.595,8703.736,3808.702
591,0,318.722,8669.971,3818.258
592,0,374.222,9100.304,3873.092
593,0,357.39,7077.212,2833.001
594,0,226.948,1822.589,2047.987
595,0,156.678,1671.007,1982.214
596,0,133.274,1602.153,1853.025
597,0,119.993,1524.388,1786.553
598,0,51.006,1459.531,1571.322
599,0,43.812,1394.814,1499.667
600,0,17.299,1343.295,1627.475
601,0,16.089,1205.519,1282.449
602,0,16.075,1170.957,1247.13
603,0,37.776,1139.672,1226.136
604,0,36.301,1066.425,1218.816
605,0,37.849,1014.063,1261.612
606,0,361.194,6708.071,1725.465
607,0,349.731,4574.951,1948.222
608,0,285.143,8157.534,3429.917
609,0,242.538,7428.392,3474.74
610,0,176.918,9000.16,3743.577
611,0,188.855,9307.577,3848.922
612,0,199.513,8060.975,3563.046
613,0,193.625,9074.6,3785.518
614,0,276.483,9589.588,3763.592
615,0,318.59,9145.699,3802.752
616,0,374.12,9227.927,3776.552
617,0,357.297,7167.734,2757.232
618,0,226.871,1717.311,2030.275
619,0,156.583,1589.069,1978.805
620,0,133.176,1540.291,1853.405
621,0,119.893,1527.161,1796.793
622,0,50.937,1446.591,1571.711
623,0,43.748,1370.327,1492.128
624,0,17.264,1306.9,1614.903
625,0,16.038,1246.455,1296.228
626,0,16.046,1204.473,1251.892
627,0,37.698,1132.491,1239.302
628,0,36.266,1090.957,1222.281
629,0,37.821,1049.281,1247.315
630,0,361.152,6947.461,1724.912
631,0,349.694,4716.868,1964.718
632,0,285.093,9030.257,3473.784
633,0,242.378,10155.27,3632.035
634,0,176.802,10306.976,3838.778
635,0,188.814,10347.317,3877.385
636,0,199.522,9127.777,3574.302
637,0,193.678,10343.646,3785.972
638,0,276.583,9675.327,3738.942
639,0,318.904,9028.386,3677.511
640,0,374.359,9102.508,3737.052
641,0,357.49,6613.051,2709.207
642,0,227.009,1548.756,2017.789
643,0,156.688,1470.298,1961.806
644,0,133.282,1399.315,1838.824
645,0,120.012,1314.715,1780.278
646,0,51.034,1281.816,1567.714
647,0,43.849,1194.227,1492.425
648,0,17.336,1101.698,1602.387
649,0,16.115,973.08,1275.474
650,0,16.131,886.877,1229.564
651,0,37.886,795.923,1207.789
652,0,36.417,747.301,1193.883
653,0,37.953,707.898,1228.611
654,0,361.634,5914.401,1684.355
655,0,350.171,3984.183,1897.073
656,0,285.355,6602.342,3381.723
657,0,242.588,7590.21,3545.563
658,0,176.977,8132.382,3733.7
659,0,188.972,8182.237,3790.638
660,0,199.611,7327.946,3534.007
661,0,193.712,8371.791,3765.991
662,0,276.535,8609.61,3799.403
663,0,318.63,8551.644,3822.287
664,0,374.106,8624.773,3889.793
665,0,357.297,6881.893,2852.65
666,0,226.868,1887.541,2067.288
667,0,156.617,1663.25,1992.629
668,0,133.215,1559.87,1872.159
669,0,119.942,1454.606,1807.584
670,0,50.973,1351.764,1587.812
671,0,43.789,1299.237,1494.873
672,0,24.786,1259.922,1150.822
673,0,21.545,1196.63,1093.985
674,0,21.549,1104.457,1084.625
675,0,40.861,998.681,1077.016
676,0,39.408,913.588,1069.804
677,0,45.272,848.358,1061.959
678,0,367.562,5795.372,1667.997
679,0,332.01,4219.471,1867.876
680,0,254.82,4586.17,2179.198
681,0,249.616,4699.483,2265.098
682,0,180.982,5385.173,2421.608
683,0,191.456,5881.783,2474.694
684,0,185.924,6035.029,2161.64
685,0,182.484,5944.503,2144.68
686,0,277.004,6097.163,2190.64
687,0,313.741,5966.635,2196.777
688,0,358.67,5755.11,2221.741
689,0,347.154,5441.063,2153.273
690,0,224.062,1783.306,1731.365
691,0,157.709,1645.222,1601.636
692,0,132.699,1588.493,1514.238
693,0,139.217,1567.505,1451.85
694,0,58.182,1439.284,1299.775
695,0,52.976,1408.561,1188.389
696,0,36.62,1291.712,1149.979
697,0,34.066,1243.179,1092.905
698,0,34.077,1191.122,1083.869
699,0,46.04,1096.861,1076.051
700,0,44.598,1017.124,1069.069
701,0,56.361,937.544,1062.181
702,0,368.526,6083.114,1409.068
703,0,326.973,3635.623,1586.366
704,0,240.172,4231.24,1735.125
705,0,198.782,4745.591,1864.118
706,0,167.873,5311.742,2005.85
707,0,176.53,5496.305,2061.53
708,0,171.284,5891.567,2067.476
709,0,183.037,5874.806,2073.03
710,0,270.097,5815.509,2083.871
711,0,306.686,5752.02,2087.322
712,0,350.098,5560.077,2121.739
713,0,357.39,5377.714,2162.782
714,0,232.329,1731.713,1728.235
715,0,167.225,1656.964,1678.391
716,0,138.451,1580.546,1589.787
717,0,155.847,1480.974,1530.073
718,0,72.714,1445.879,1283.25
719,0,58.363,1366.787,1204.571
720,0,17.419,1252.101,1480.151
721,0,16.182,1165.126,1234.391
722,0,16.186,1126.32,1206.242
723,0,37.893,1005.759,1197.677
724,0,36.433,915.697,1189.851
725,0,37.951,827.387,1233.262
726,0,361.307,5698.137,1665.414
727,0,349.818,3943.253,1866.801
728,0,285.143,7870.175,3391.661
729,0,242.378,9124.03,3579.08
730,0,176.784,9222.21,3778.239
731,0,188.814,8944.721,3796.04
732,0,199.489,8049.346,3552.668
733,0,193.615,9239.651,3772.192
734,0,276.434,9211.472,3810.199
735,0,318.55,9118.517,3829.245
736,0,373.995,9057.244,3886.46
737,0,357.183,7283.885,2841.155
738,0,226.794,1938.646,2068.321
739,0,156.538,1799.281,1997.973
740,0,133.151,1697.875,1869.398
741,0,119.894,1576.327,1800.795
742,0,50.944,1480.018,1570.793
743,0,43.772,1368.886,1487.171
744,0,17.285,1268.92,1584.74
745,0,16.067,1191.455,1271.494
746,0,16.074,1129.438,1233.482
747,0,37.772,1046.987,1218.329
748,0,36.334,947.031,1204.293
749,0,37.879,901.362,1252.896
750,0,361.327,6213.031,1714.267
751,0,349.849,4310.39,1947.786
752,0,285.197,7735.566,3435.205
753,0,242.446,8892.684,3599.606
754,0,176.863,9163.589,3787.822
755,0,188.848,9173.457,3843.683
756,0,199.479,8408.885,3603.381
757,0,193.559,9558.843,3825.255
758,0,276.346,9973.988,3859.233
759,0,318.442,10076.828,3887.873
760,0,373.843,10609.522,3976.986
761,0,357.016,8290.254,2958.652
762,0,226.616,2258.89,2116.732
763,0,156.417,1975.444,2023.917
764,0,133.049,1887.652,1898.4
765,0,119.791,1795.901,1830.573
766,0,50.844,1679.822,1617.561
767,0,43.673,1558.874,1529.317
768,0,17.206,1434.819,1631.724
769,0,15.991,1328.617,1302.111
770,0,16.006,1210.417,1264.12
771,0,37.663,1174.462,1246.238
772,0,36.237,1129.357,1230.013
773,0,37.815,1033.419,1258.907
774,0,361.211,6638.087,1726.427
775,0,349.76,4733.646,1983.246
776,0,285.114,8334.62,3518.243
777,0,242.344,9289.852,3697.118
778,0,176.749,9528.131,3890.028
