Name,hs,dhw,hs_and_dhw,cs,el
B2598,57.768,6.314,64.082,0.0,11.688
B1091,30.016,1.483,31.499,0.0,4.389
B1085,35.016,1.086,36.102,0.0,2.667
B3692,8.461,0.927,9.388,0.0,1.885
B3862,29.744,4.106,33.85,0.0,8.02
B1913,37.39,4.697,42.087,0.0,8.057
B1907,53.809,7.319,61.128,0.0,13.826
B3876,53.93,2.535,56.465,0.0,4.72
B1536,22.95,1.081,24.031,0.0,2.476
B3321,29.739,3.649,33.388,0.0,6.217
B3447,703.108,16.863,719.971,0.0,196.814
B2981,14.431,1.456,15.886999999999999,0.0,2.862
B2759,49.554,6.155,55.709,0.0,11.184
B1250,45.051,5.112,50.163000000000004,0.0,8.876
B1244,468.797,13.12,481.91700000000003,0.0,149.558
B3453,69.564,9.264,78.82799999999999,0.0,18.392
B2995,13.94,1.204,15.144,0.0,2.774
B3335,20.314,1.905,22.219,0.0,2.741
B1522,16.569,0.98,17.549,0.0,2.048
B2003,61.341,2.612,63.953,0.0,4.279
B2765,56.956,3.49,60.446000000000005,0.0,6.035
B2771,56.21,7.027,63.237,0.0,13.366
B1278,73.703,7.097,80.8,0.0,13.356
B2017,57.905,5.296,63.201,0.0,9.86
B3309,0.0,0.0,0.0,0.0,0.337
B1293,40.57,8.988,49.558,0.0,6.469
B2942,14.826,1.203,16.029,0.0,2.709
B3490,460.64,13.074,473.714,0.0,161.267
B2956,35.797,4.386,40.183,0.0,7.478
B1287,77.413,13.283,90.696,0.0,28.296
B2968,21.748,1.264,23.012,0.0,3.14
B2940,40.659,5.263,45.922,0.0,9.464
B2798,25.479,4.232,29.711,0.0,6.405
B1291,306.453,6.8,313.253,0.0,66.451
B1285,135.58,12.071,147.651,0.0,23.08
B2954,45.952,5.419,51.370999999999995,0.0,9.074
B3492,0.0,0.0,0.0,0.0,0.982
B2767,0.0,0.0,0.0,0.0,0.346
B1508,26.646,0.936,27.582,0.0,4.431
B2001,30.256,1.197,31.453,0.0,2.877
B2015,61.961,6.047,68.008,0.0,11.329
B2773,178.993,12.219,191.212,0.0,33.3
B1252,20.38,1.278,21.657999999999998,0.0,3.198
B2983,14.368,1.369,15.737,0.0,2.861
B3445,219.499,8.748,228.24699999999999,0.0,91.018
B3323,0.0,0.0,0.0,0.0,0.117
B1534,28.378,2.93,31.308,0.0,4.767
B1520,18.859,1.066,19.925,0.0,2.321
B3337,0.0,0.0,0.0,0.0,0.212
B2029,31.51,3.27,34.78,0.0,5.531
B2997,22.778,1.234,24.012,0.0,3.178
B3451,61.453,8.431,69.884,0.0,16.32
B1246,898.724,16.998,915.7220000000001,0.0,198.247
B1911,41.052,6.456,47.508,0.0,12.998
B3860,8.584,0.998,9.581999999999999,0.0,2.397
B3874,55.137,2.545,57.682,0.0,4.828
B1905,50.064,5.421,55.485,0.0,9.811
B1093,60.718,2.75,63.468,0.0,11.845
B3684,0.0,0.0,0.0,0.0,0.314
B3848,43.261,5.392,48.653000000000006,0.0,9.864
B3690,33.234,4.307,37.541000000000004,0.0,7.551
B1087,21.235,1.218,22.453,0.0,2.866
B1939,156.655,25.601,182.256,0.0,53.96
B2203,77.635,8.854,86.489,0.0,16.4
B4114,50.199,4.583,54.782,0.0,8.08
B2565,43.356,5.511,48.867000000000004,0.0,9.927
B4100,38.821,7.343,46.164,0.0,15.181
B2571,61.106,6.913,68.019,0.0,12.44
B1078,16.092,1.21,17.302,0.0,2.996
B2217,74.663,2.448,77.11099999999999,0.0,16.119
B3109,169.15,35.149,204.299,0.0,76.994
B1736,23.066,2.381,25.447,0.0,3.557
B3121,79.016,9.559,88.575,0.0,18.063
B3647,6.949,1.028,7.977,0.0,2.517
B4128,54.179,4.52,58.699,0.0,7.635
B2559,42.229,5.166,47.394999999999996,0.0,9.461
B1050,590.339,60.047,650.3860000000001,0.0,130.762
B1044,1007.339,305.074,1312.413,0.0,129.307
B3653,0.0,0.0,0.0,0.0,0.135
B3135,41.939,6.579,48.518,0.0,12.442
B1722,67.315,8.741,76.056,0.0,18.368
B1865,67.177,6.918,74.09500000000001,0.0,13.409
B3914,17.698,0.758,18.456,0.0,2.42
B3900,0.0,0.0,0.0,0.0,0.254
B1871,56.196,4.581,60.777,0.0,7.721
B2388,55.72,3.068,58.788,0.0,4.941
B3096,31.538,3.733,35.271,0.0,5.127
B1859,49.169,2.435,51.604,0.0,10.057
B1681,19.946,1.112,21.058,0.0,2.625
B3928,0.0,0.0,0.0,0.0,0.376
B1695,39.423,3.262,42.685,0.0,5.661
B3082,75.271,9.5,84.771,0.0,17.973
B3069,53.017,8.454,61.471000000000004,0.0,17.268
B2377,39.223,6.498,45.721,0.0,11.501
B1118,181.681,9.758,191.43900000000002,0.0,28.949
B2411,0.0,0.0,0.0,0.0,0.659
B2405,0.0,0.0,0.0,0.0,0.472
B4074,0.0,0.0,0.0,0.0,0.076
B2363,82.26,10.417,92.677,0.0,20.212
B1642,37.318,4.561,41.879,0.0,7.936
B3055,38.433,4.577,43.01,0.0,8.104
B3733,8.346,0.918,9.264,0.0,1.869
B1124,34.012,4.092,38.104,0.0,6.905
B1130,32.35,3.913,36.263,0.0,6.518
B2439,0.0,0.0,0.0,0.0,0.169
B4048,42.084,4.742,46.826,0.0,8.361
B3727,8.326,0.917,9.243,0.0,1.846
B3041,16.319,1.053,17.372,0.0,2.483
B1656,32.918,1.815,34.733,0.0,5.919
B2808,27.423,4.332,31.755,0.0,8.362
B2834,12.283,1.107,13.389999999999999,0.0,2.786
B1483,0.0,0.0,0.0,0.0,1.919
B3294,10.721,0.951,11.672,0.0,2.232
B3280,60.948,8.428,69.376,0.0,16.303
B1497,73.218,6.659,79.87700000000001,0.0,12.798
B2820,12.329,1.108,13.437000000000001,0.0,2.805
B2613,72.679,11.127,83.806,0.0,23.372
B2175,90.838,8.531,99.369,0.0,15.351
B2161,38.794,4.306,43.099999999999994,0.0,7.141
B1468,88.425,9.147,97.572,0.0,17.031
B3519,0.0,0.0,0.0,0.0,0.408
B2607,48.902,5.849,54.751000000000005,0.0,10.58
B1326,79.992,9.536,89.528,0.0,18.089
B2149,66.008,0.663,66.67099999999999,0.0,20.129
B3257,28.072,3.783,31.855,0.0,6.587
B1440,52.866,2.192,55.058,0.0,6.829
B1454,139.971,8.226,148.197,0.0,15.934
B3243,107.997,3.177,111.174,0.0,4.812
B1332,38.768,4.402,43.17,0.0,7.197
B3242,22.548,3.116,25.663999999999998,0.0,4.624
B1455,121.627,20.625,142.252,0.0,43.861
B1333,38.877,4.399,43.276,0.0,7.224
B3524,0.0,0.0,0.0,0.0,0.054
B1327,68.432,12.365,80.797,0.0,24.952
B1441,29.448,3.316,32.764,0.0,5.626
B3256,0.0,0.0,0.0,0.0,0.154
B2148,39.966,3.254,43.22,0.0,5.137
B1469,193.766,0.0,193.766,0.0,21.074
B2160,68.629,7.209,75.83800000000001,0.0,13.356
B2606,11.164,0.306,11.469999999999999,0.0,3.162
B3518,0.0,0.0,0.0,0.0,0.176
B2612,52.536,9.705,62.241,0.0,19.822
B2174,31.516,3.484,35.0,0.0,5.576
B1496,59.143,4.062,63.205,0.0,10.501
B3281,2.163,0.124,2.287,0.0,1.209
B2821,12.281,1.142,13.423,0.0,3.042
B2835,13.683,1.1,14.783,0.0,3.362
B3295,11.438,0.957,12.395000000000001,0.0,2.23
B1482,20.557,1.264,21.820999999999998,0.0,3.365
B2809,27.446,4.333,31.779000000000003,0.0,8.36
B3726,8.319,0.917,9.236,0.0,1.844
B2438,0.0,0.0,0.0,0.0,0.075
B1131,32.566,4.239,36.805,0.0,6.523
B1657,39.677,4.994,44.671,0.0,8.857
B3040,19.716,1.278,20.994,0.0,3.707
B3054,30.118,3.992,34.11,0.0,6.459
B1643,38.013,4.031,42.044,0.0,6.984
B1125,34.304,4.129,38.433,0.0,6.99
B3732,8.347,0.918,9.264999999999999,0.0,1.869
B4075,0.0,0.0,0.0,0.0,0.185
B2362,30.498,1.0,31.498,0.0,2.321
B2376,311.101,35.692,346.793,0.0,76.167
B3068,29.14,0.515,29.655,0.0,8.856
B4061,9.109,0.233,9.342,0.0,2.373
B2410,43.48,0.79,44.269999999999996,0.0,13.621
B1119,189.903,20.489,210.392,0.0,43.298
B3083,54.514,6.243,60.757000000000005,0.0,11.297
B1694,46.325,5.729,52.054,0.0,10.315
B1680,31.498,3.36,34.858000000000004,0.0,5.427
B1858,19.469,2.25,21.719,0.0,3.995
B3097,31.812,0.53,32.342,0.0,9.668
B2389,37.631,4.028,41.659,0.0,6.791
B3929,0.0,0.0,0.0,0.0,0.199
B3901,34.767,4.093,38.86,0.0,7.084
B1870,190.003,18.221,208.224,0.0,37.993
B1864,823.788,50.413,874.201,0.0,161.145
B3915,8.334,0.758,9.091999999999999,0.0,2.403
B3652,591.466,19.489,610.955,0.0,240.045
B1045,210.457,5.642,216.099,0.0,49.619
B1723,36.638,5.335,41.973,0.0,10.322
B3134,41.203,6.494,47.697,0.0,12.186
B3120,38.623,6.082,44.705,0.0,11.368
B1737,49.864,4.951,54.815,0.0,8.693
B1051,124.248,7.13,131.37800000000001,0.0,20.044
B2558,28.346,4.099,32.445,0.0,7.045
B4129,0.0,0.0,0.0,0.0,0.096
B3646,6.948,1.027,7.9750000000000005,0.0,2.516
B1079,14.686,1.025,15.711,0.0,2.131
B2570,40.207,6.06,46.267,0.0,12.188
B4101,42.103,8.067,50.17,0.0,16.005
B3108,276.83,10.534,287.364,0.0,107.951
B2216,93.783,4.845,98.628,0.0,39.08
B2202,379.277,6.705,385.98199999999997,0.0,136.479
B2564,16.88,1.469,18.349,0.0,9.348
B4115,50.254,7.134,57.388,0.0,12.781
B1086,27.442,1.748,29.19,0.0,5.106
B3691,8.098,0.901,8.999,0.0,1.777
B3849,49.788,6.231,56.019,0.0,11.364
B1938,82.379,11.162,93.54100000000001,0.0,21.397
B3685,32.65,1.173,33.823,0.0,1.373
B1092,24.585,1.295,25.880000000000003,0.0,6.592
B3875,45.742,7.525,53.266999999999996,0.0,15.377
B1904,82.568,9.508,92.076,0.0,18.078
B1910,53.333,5.157,58.489999999999995,0.0,8.964
B3861,0.0,2.155,2.155,0.0,0.733
B2028,62.199,8.283,70.482,0.0,16.156
B1521,23.91,1.17,25.08,0.0,4.199
B1247,35.745,4.758,40.503,0.0,8.349
B3450,60.446,8.189,68.63499999999999,0.0,16.092
B2996,14.504,1.227,15.731,0.0,2.859
B3444,29.598,1.059,30.657,0.0,2.523
B2982,14.116,1.455,15.571,0.0,2.774
B1253,34.224,3.502,37.726,0.0,5.761
B1535,34.96,1.213,36.173,0.0,2.829
B3322,0.0,0.0,0.0,0.0,0.043
B2014,229.991,23.913,253.90400000000002,0.0,49.785
B2772,52.717,6.434,59.150999999999996,0.0,11.944
B2766,28.23,3.486,31.716,0.0,5.92
B2000,21.88,1.265,23.145,0.0,3.574
B1509,58.68,4.914,63.594,0.0,9.079
B3493,0.0,0.0,0.0,0.0,0.959
B2955,14.12,1.455,15.575,0.0,2.776
B1284,384.41,5.532,389.942,0.0,114.12
B1290,683.453,26.438,709.891,0.0,314.467
B2799,27.843,4.449,32.292,0.0,6.926
B2941,52.717,6.434,59.150999999999996,0.0,11.945
B2969,18.383,1.273,19.656,0.0,3.466
B2926,24.549,1.147,25.695999999999998,0.0,2.669
B2098,28.833,3.438,32.271,0.0,5.355
B3386,0.0,0.0,0.0,0.0,0.07
B1591,72.002,4.378,76.38,0.0,7.56
B1585,48.149,5.162,53.311,0.0,9.476
B3392,0.0,0.0,0.0,0.0,0.078
B2932,44.864,5.249,50.113,0.0,8.892
B3423,0.0,0.0,0.0,0.0,0.574
B1234,911.513,12.523,924.0360000000001,0.0,298.604
B1552,23.24,1.338,24.578,0.0,3.268
B3345,9.581,0.803,10.384,0.0,2.204
B3351,39.551,4.524,44.075,0.0,7.806
B1546,17.207,1.061,18.268,0.0,2.285
B1220,145.126,23.875,169.001,0.0,49.257
B2729,36.532,4.924,41.455999999999996,0.0,8.641
B3437,303.56,4.043,307.603,0.0,77.537
B1208,134.083,2.998,137.081,0.0,24.608
B2701,274.695,0.0,274.695,0.0,25.825
B3379,95.703,12.017,107.72,0.0,16.039
B2067,97.905,10.402,108.307,0.0,19.911
B2073,22.555,2.818,25.373,0.0,3.939
B2715,0.0,0.0,0.0,0.0,0.285
B1793,100.647,2.732,103.379,0.0,30.692
B3184,54.51,1.101,55.611,0.0,2.638
B4199,0.0,0.0,0.0,0.0,0.117
B3190,19.486,1.201,20.687,0.0,2.851
B1977,56.547,6.148,62.69499999999999,0.0,11.179
B3806,79.865,7.599,87.464,0.0,14.757
B3812,77.585,8.003,85.588,0.0,15.466
B1963,53.687,6.238,59.925,0.0,11.16
B2259,668.653,14.96,683.613,0.0,170.823
B3147,36.16,4.683,40.842999999999996,0.0,8.324
B1988,22.151,2.378,24.529,0.0,3.784
B1750,37.781,4.277,42.058,0.0,7.574
B1036,698.634,19.005,717.639,0.0,224.249
B3621,236.605,7.314,243.91899999999998,0.0,76.31
B3635,68.713,13.6,82.31299999999999,0.0,28.981
B1022,41.299,4.625,45.924,0.0,8.384
B1744,58.986,2.949,61.934999999999995,0.0,4.967
B3153,50.508,6.691,57.199000000000005,0.0,12.088
B2265,108.74,12.279,121.01899999999999,0.0,23.572
B4172,27.308,3.099,30.407,0.0,5.104
B2503,48.408,8.458,56.866,0.0,17.711
B4166,58.99,7.86,66.85000000000001,0.0,14.776
B3609,20.869,1.128,21.997,0.0,2.597
B2517,0.0,0.0,0.0,0.0,0.553
B2271,137.719,9.046,146.765,0.0,25.661
B3796,96.576,13.881,110.457,0.0,27.684
B2488,31.547,3.945,35.492,0.0,6.325
B1181,98.431,0.0,98.431,0.0,7.867
B1195,54.628,6.169,60.797,0.0,11.647
B3782,18.152,1.2,19.352,0.0,2.062
B1803,172.692,24.231,196.923,0.0,51.266
B3972,35.983,5.81,41.793,0.0,11.42
B3966,30.99,3.851,34.841,0.0,6.526
B1817,38.028,4.567,42.595,0.0,7.938
B3033,37.401,1.038,38.439,0.0,2.494
B1624,21.25,1.2,22.45,0.0,3.125
B1142,39.189,4.647,43.836,0.0,8.108
B3755,10.212,0.943,11.155,0.0,2.221
B3999,34.32,4.129,38.449,0.0,6.995
B3741,8.221,0.912,9.133000000000001,0.0,1.822
B1156,18.652,2.436,21.088,0.0,3.625
B1630,150.47,10.781,161.251,0.0,29.521
B3027,14.033,1.052,15.084999999999999,0.0,2.467
B1618,29.791,2.648,32.439,0.0,4.074
B2477,46.243,7.585,53.828,0.0,15.176
B3769,10.066,0.936,11.002,0.0,2.188
B4006,29.384,4.154,33.538,0.0,6.502
B2463,887.132,18.775,905.9069999999999,0.0,223.242
B4012,32.582,4.24,36.822,0.0,6.527
B2305,0.0,0.0,0.0,0.0,0.348
B1383,36.419,4.223,40.641999999999996,0.0,7.082
B2852,79.203,9.631,88.834,0.0,17.441
B3594,46.145,9.277,55.422000000000004,0.0,19.031
B2846,34.402,3.869,38.271,0.0,6.497
B1397,70.092,2.58,72.672,0.0,3.993
B2891,0.0,0.0,0.0,0.0,0.11
B3557,33.447,4.46,37.907000000000004,0.0,7.593
B2649,27.449,3.376,30.825000000000003,0.0,5.612
B1340,55.429,4.414,59.843,0.0,7.273
B1426,125.092,1.285,126.377,0.0,41.83
B3231,23.742,0.246,23.988,0.0,1.791
B3225,0.0,0.0,0.0,0.0,0.086
B1432,28.397,3.648,32.045,0.0,6.322
B1354,66.266,3.469,69.735,0.0,6.077
B2885,28.182,3.432,31.613999999999997,0.0,5.956
B3543,0.0,0.0,0.0,0.0,0.062
B4204,28.134,3.797,31.931,0.0,6.409
B2675,51.448,6.47,57.918,0.0,11.069
B2113,124.008,14.101,138.109,0.0,28.039
B2107,58.415,8.079,66.494,0.0,15.071
B3219,211.301,6.576,217.87699999999998,0.0,68.965
B4210,10.873,1.721,12.594,0.0,11.833
B2661,64.108,7.084,71.19200000000001,0.0,13.357
B1368,108.43,19.687,128.11700000000002,0.0,42.488
B3218,0.0,0.0,0.0,0.0,0.08
B2106,177.09,3.782,180.872,0.0,33.625
B1369,83.493,4.92,88.413,0.0,8.399
B2660,0.0,0.0,0.0,0.0,0.206
B4211,5.077,2.327,7.404,0.0,2.719
B2674,39.628,4.225,43.853,0.0,7.353
B2112,54.897,6.067,60.964,0.0,10.794
B1433,41.268,4.595,45.863,0.0,8.382
B3224,93.16,1.02,94.17999999999999,0.0,29.087
B3542,0.0,0.0,0.0,0.0,0.152
B2884,17.917,0.923,18.840000000000003,0.0,1.94
B1355,40.725,4.498,45.223,0.0,7.992
B1341,79.041,9.666,88.707,0.0,17.944
B2648,83.911,3.525,87.436,0.0,5.994
B3556,29.915,3.511,33.426,0.0,5.902
B2890,44.325,5.705,50.03,0.0,10.406
B3230,0.0,0.0,0.0,0.0,0.038
B1427,41.838,4.932,46.77,0.0,9.713
B1396,95.084,2.603,97.687,0.0,4.163
B3595,43.637,8.744,52.381,0.0,17.675
B2853,65.512,7.65,73.162,0.0,13.609
B1382,58.99,6.455,65.44500000000001,0.0,11.908
B4013,33.006,3.919,36.925,0.0,6.686
B2462,0.0,0.0,0.0,0.0,5.389
B2304,0.0,0.0,0.0,0.0,2.054
B1619,18.263,1.054,19.317,0.0,2.384
B4007,32.564,4.157,36.721000000000004,0.0,6.561
B3768,10.525,0.93,11.455,0.0,2.129
B2476,61.017,7.062,68.07900000000001,0.0,12.891
B1157,801.015,24.252,825.2669999999999,0.0,297.851
B3740,11.04,0.929,11.969,0.0,1.829
B3998,33.616,4.118,37.734,0.0,6.75
B2338,92.258,1.94,94.198,0.0,3.416
B3026,15.426,1.051,16.477,0.0,2.468
B1631,38.632,4.506,43.138,0.0,8.011
B1625,19.16,1.278,20.438,0.0,3.519
B3032,13.721,1.043,14.764,0.0,2.397
B3754,13.711,0.97,14.681000000000001,0.0,2.221
B1143,49.399,3.975,53.374,0.0,6.72
B3967,212.494,24.464,236.958,0.0,51.914
B1816,70.135,8.343,78.47800000000001,0.0,16.089
B1802,45.425,5.411,50.836,0.0,9.848
B3973,28.601,5.81,34.411,0.0,11.393
B3783,20.348,1.204,21.552,0.0,2.079
B1194,116.601,13.452,130.053,0.0,26.725
B1180,97.925,6.928,104.853,0.0,23.994
B2489,22.532,2.796,25.328,0.0,4.217
B3797,267.485,36.9,304.385,0.0,77.542
B2516,0.0,0.0,0.0,0.0,0.411
B3608,0.0,0.0,0.0,0.0,0.256
B4167,41.974,6.242,48.215999999999994,0.0,11.31
B2270,432.114,2.554,434.66799999999995,0.0,20.184
B2264,24.36,2.87,27.23,0.0,4.304
B2502,34.891,2.641,37.532,0.0,4.114
B4173,0.0,0.0,0.0,0.0,1.172
B1023,47.381,5.418,52.799,0.0,10.096
B3634,34.494,8.005,42.499,0.0,16.276
B3152,60.927,6.833,67.76,0.0,12.6
B1745,19.841,1.128,20.969,0.0,2.381
B1751,33.506,3.928,37.434,0.0,6.867
B1989,114.176,20.294,134.47,0.0,20.634
B3146,42.123,4.686,46.809,0.0,8.448
B2258,488.036,42.904,530.94,0.0,104.919
B3620,0.0,0.0,0.0,0.0,0.164
B1037,1294.064,28.405,1322.469,0.0,341.592
B3813,59.411,7.179,66.59,0.0,13.738
B1962,40.789,4.684,45.473,0.0,7.677
B1976,67.813,7.473,75.286,0.0,13.911
B3807,0.0,0.0,0.0,0.0,1.019
B4198,0.0,0.0,0.0,0.0,0.067
B3191,18.663,1.209,19.872,0.0,2.941
B3185,28.594,1.066,29.66,0.0,2.435
B1792,22.795,0.504,23.299000000000003,0.0,5.529
B2072,27.048,3.151,30.198999999999998,0.0,4.834
B2714,0.0,0.0,0.0,0.0,0.426
B2700,42.501,5.101,47.602,0.0,9.067
B1209,49.924,5.728,55.652,0.0,10.302
B2066,95.078,9.882,104.96000000000001,0.0,19.104
B3378,0.0,0.0,0.0,0.0,0.311
B1547,18.383,1.061,19.444,0.0,2.279
B3350,0.0,0.0,0.0,0.0,1.139
B3436,0.0,0.0,0.0,0.0,0.107
B2728,30.855,4.08,34.935,0.0,6.798
B1221,19.987,2.295,22.281999999999996,0.0,4.244
B1235,1844.754,45.953,1890.7069999999999,0.0,567.817
B3422,44.457,6.134,50.591,0.0,10.3
B3344,0.0,0.0,0.0,0.0,0.094
B1553,163.952,15.511,179.463,0.0,31.891
B3393,0.0,0.0,0.0,0.0,0.073
B1584,35.246,3.989,39.235,0.0,6.937
B2933,35.207,4.23,39.437,0.0,7.035
B2927,42.259,5.422,47.681,0.0,8.783
B1590,33.919,4.042,37.961,0.0,6.884
B3387,54.948,6.93,61.878,0.0,12.636
B2099,32.437,1.707,34.144,0.0,4.35
B2931,37.461,4.553,42.013999999999996,0.0,7.461
B1586,42.021,5.185,47.206,0.0,8.546
B3391,0.0,0.0,0.0,0.0,0.111
B3385,0.0,0.0,0.0,0.0,0.122
B1592,51.531,4.237,55.768,0.0,7.339
B2925,46.858,5.8,52.657999999999994,0.0,10.53
B2919,62.164,6.761,68.925,0.0,12.617
B1223,261.956,5.589,267.545,0.0,51.673
B3434,0.0,0.0,0.0,0.0,0.068
B3352,55.1,6.53,61.63,0.0,11.685
B1545,39.644,4.36,44.004,0.0,7.393
B1551,18.262,1.04,19.302,0.0,2.29
B3346,359.219,7.532,366.751,0.0,73.33
B2058,77.824,8.411,86.235,0.0,16.56
B3420,64.221,5.725,69.946,0.0,9.769
B1237,127.346,5.101,132.447,0.0,9.079
B2716,0.0,0.0,0.0,0.0,0.662
B3408,11.155,0.898,12.052999999999999,0.0,2.969
B1579,31.943,3.764,35.707,0.0,7.032
B2070,47.727,5.365,53.092,0.0,9.772
B2064,100.23,10.949,111.179,0.0,20.939
B2702,39.738,5.102,44.84,0.0,8.933
B3193,14.794,1.078,15.872,0.0,2.653
B3839,42.873,4.738,47.611,0.0,8.311
B1790,174.647,2.821,177.468,0.0,47.398
B1948,69.723,2.769,72.492,0.0,4.346
B3187,0.0,0.0,0.0,0.0,0.186
B2299,186.959,35.772,222.731,0.0,78.939
B1960,52.336,5.852,58.188,0.0,10.714
B3811,38.272,1.409,39.681,0.0,1.621
B3805,84.182,9.587,93.769,0.0,17.647
B1974,33.882,3.244,37.126,0.0,5.417
B1747,36.151,4.22,40.371,0.0,7.421
B3150,0.0,0.0,0.0,0.0,0.07
B4159,13.978,2.146,16.124,0.0,3.861
B3636,188.688,41.082,229.76999999999998,0.0,90.461
B2528,25.046,2.818,27.864,0.0,4.506
B1021,41.04,4.605,45.644999999999996,0.0,8.314
B1035,1980.316,74.838,2055.154,0.0,980.826
B3622,48.947,0.0,48.947,0.0,4.109
B3144,14.702,0.163,14.865,0.0,1.105
B1753,39.437,4.132,43.568999999999996,0.0,7.42
B2272,77.332,1.953,79.285,0.0,19.286
B2514,49.605,6.806,56.410999999999994,0.0,13.916
B4171,0.0,0.0,0.0,0.0,0.607
B2500,0.0,0.0,0.0,0.0,0.394
B1009,157.034,48.222,205.256,0.0,19.56
B2266,80.203,11.286,91.489,0.0,21.867
B3178,29.777,1.084,30.861,0.0,2.593
B1828,76.01,8.492,84.50200000000001,0.0,16.399
B1196,22.87,3.316,26.186,0.0,6.07
B3781,20.91,1.197,22.107,0.0,2.066
B3959,9.435,1.03,10.465,0.0,2.053
B3795,59.782,6.662,66.444,0.0,12.116
B1182,37.813,4.45,42.263000000000005,0.0,7.734
B1814,138.538,22.348,160.88600000000002,0.0,42.853
B3965,31.094,2.537,33.631,0.0,3.969
B3971,36.03,5.81,41.84,0.0,11.441
B1800,35.623,3.528,39.150999999999996,0.0,5.995
B1633,52.156,6.263,58.419,0.0,10.548
B3024,15.557,1.086,16.643,0.0,2.586
B3742,8.226,0.913,9.139000000000001,0.0,1.823
B1155,73.435,7.495,80.93,0.0,14.123
B1141,28.7,1.014,29.714,0.0,1.867
B2448,8.487,2.441,10.928,0.0,2.101
B3756,10.214,0.943,11.157,0.0,2.221
B4039,0.0,0.0,0.0,0.0,0.092
B3030,15.582,1.054,16.636,0.0,2.491
B1627,0.0,0.0,0.0,0.0,0.243
B3018,13.973,1.048,15.021,0.0,2.446
B2306,0.0,0.0,0.0,0.0,0.443
B1169,39.071,1.084,40.155,0.0,2.768
B4011,30.991,4.003,34.994,0.0,6.178
B2474,137.051,23.418,160.469,0.0,50.854
B4005,41.241,5.174,46.415,0.0,8.543
B2312,333.615,8.912,342.527,0.0,86.849
B2845,15.035,0.923,15.958,0.0,3.051
B3583,47.894,5.146,53.04,0.0,9.184
B1394,102.654,13.666,116.32,0.0,28.173
B1380,54.941,5.149,60.09,0.0,8.623
B2689,65.519,5.632,71.15100000000001,0.0,10.186
B2851,33.115,5.104,38.219,0.0,8.469
B3597,53.837,5.398,59.235,0.0,10.753
B2879,26.14,0.909,27.049,0.0,1.893
B1357,481.172,8.893,490.06500000000005,0.0,95.574
B2886,28.231,3.433,31.664,0.0,5.968
B2138,249.69,4.916,254.606,0.0,87.836
B3226,260.049,4.746,264.79499999999996,0.0,71.744
B1431,37.337,3.335,40.672000000000004,0.0,5.639
B1425,58.111,9.246,67.357,0.0,17.058
B3232,9.819,0.223,10.042000000000002,0.0,2.254
B2892,0.0,0.0,0.0,0.0,0.062
B3554,8.058,0.232,8.29,0.0,2.012
B1343,44.333,5.064,49.397,0.0,9.137
B4213,0.0,0.0,0.0,0.0,2.52
B2662,40.098,4.764,44.862,0.0,8.464
B2104,17.816,1.215,19.031,0.0,2.208
B2110,119.031,3.004,122.03500000000001,0.0,21.929
B1419,26.123,3.241,29.364,0.0,6.194
B3568,0.0,25.973,25.973,0.0,6.51
B2676,78.065,4.451,82.51599999999999,0.0,7.46
B1418,17.045,1.174,18.219,0.0,2.694
B2111,51.1,1.301,52.401,0.0,10.297
B2677,44.148,5.411,49.559000000000005,0.0,9.193
B3569,36.088,6.446,42.534,0.0,12.882
B2663,0.0,0.0,0.0,0.0,0.06
B4212,32.402,11.201,43.603,0.0,19.153
B2105,70.899,7.485,78.384,0.0,14.026
B3233,0.0,0.0,0.0,0.0,0.467
B1424,19.161,0.479,19.64,0.0,5.675
B1342,212.655,23.575,236.23,0.0,48.927
B3555,0.0,0.0,0.0,0.0,0.456
B2893,0.0,0.0,0.0,0.0,5.135
B3541,0.0,0.0,0.0,0.0,0.124
B2887,19.128,2.375,21.503,0.0,3.719
B1356,167.507,4.611,172.118,0.0,45.561
B1430,18.205,0.924,19.128999999999998,0.0,1.95
B3227,21.855,1.191,23.046,0.0,5.888
B2139,849.49,15.001,864.491,0.0,174.352
B2878,36.472,0.9,37.372,0.0,1.851
B3596,0.0,0.0,0.0,0.0,0.117
B2850,32.126,5.045,37.171,0.0,8.032
B2688,37.298,4.434,41.732,0.0,7.633
B1381,46.864,5.502,52.366,0.0,9.323
B1395,40.107,4.616,44.723,0.0,9.221
B2844,6.333,0.0,6.333,0.0,0.937
B4004,28.251,4.067,32.318,0.0,6.431
B2475,69.355,12.205,81.56,0.0,25.615
B2307,0.0,0.0,0.0,0.0,7.046
B3019,16.437,1.056,17.493000000000002,0.0,2.514
B4010,31.378,4.291,35.669,0.0,6.231
B2461,95.777,12.767,108.544,0.0,25.7
B1168,54.34,8.083,62.423,0.0,16.503
B4038,0.0,0.0,0.0,0.0,0.09
B3757,10.215,0.943,11.158,0.0,2.221
B2449,835.256,11.454,846.7099999999999,0.0,246.101
B1140,20.519,1.008,21.526999999999997,0.0,1.839
B1626,24.317,1.428,25.745,0.0,4.144
B3031,13.849,1.043,14.892,0.0,2.424
B3025,14.143,1.069,15.212,0.0,2.535
B1632,17.76,1.618,19.378,0.0,4.937
B1154,115.241,18.32,133.561,0.0,39.15
B3743,8.226,0.913,9.139000000000001,0.0,1.823
B3970,28.616,5.81,34.426,0.0,11.415
B1801,61.114,6.913,68.027,0.0,12.44
