,hs,dhw,cs,el
146,9982.605000000018,3321.344999999999,0.0,12186.549999999988
147,11934.497999999983,3323.8990000000013,0.0,12203.139999999989
148,13881.62499999998,2617.509000000005,0.0,12211.609999999995
149,19768.407000000017,6807.511000000005,0.0,17507.646000000004
150,84142.11699999995,16340.225000000011,0.0,38466.76699999996
151,136263.44299999994,16091.718999999957,0.0,28019.771000000015
152,134137.00499999983,16111.487000000034,0.0,38930.46100000006
153,131449.394,15550.057000000004,0.0,44444.58500000002
154,125641.23399999982,14731.021000000002,0.0,52812.63900000003
155,106580.59799999963,12655.081000000022,0.0,42077.03200000007
156,81097.70000000011,11803.957000000017,0.0,51747.52799999998
157,96377.19000000012,14410.30399999999,0.0,41995.08399999989
158,97432.26700000012,12758.758999999996,0.0,52794.80800000015
159,89008.26000000001,11491.994999999999,0.0,44725.834000000075
160,86785.35099999988,10591.12400000001,0.0,37662.41500000003
161,83110.99400000025,11936.204999999998,0.0,26736.302000000014
162,49420.24200000005,15740.118999999979,0.0,38679.79900000001
163,45147.76599999993,15875.629999999977,0.0,44495.05200000004
164,61241.91299999997,13151.090000000033,0.0,19178.289000000066
165,6833.416000000001,9574.766999999996,0.0,18417.135999999995
166,4054.5019999999995,6535.308000000004,0.0,16095.409000000005
167,3970.225999999998,3902.9260000000036,0.0,12361.744000000028
168,4260.8910000000005,2286.4170000000045,0.0,12114.589000000007
169,5829.395000000007,2374.961,0.0,12112.111000000003
170,7471.365000000005,2101.4369999999994,0.0,12126.83499999999
171,9218.516999999994,2568.671,0.0,12137.882999999989
172,11110.731999999989,2573.768000000002,0.0,12147.844999999987
173,11942.485000000013,2580.136999999995,0.0,15122.636000000019
174,71151.46300000002,5004.692000000003,0.0,33098.73600000004
175,84592.928,9780.776999999987,0.0,17491.807
176,87697.55599999998,15427.585999999961,0.0,15352.982999999982
177,86450.033,16038.47799999999,0.0,15818.044999999993
178,83552.82599999987,14843.628000000012,0.0,15996.896999999986
179,79364.56099999997,14920.098000000025,0.0,14378.464999999984
180,55150.797999999966,12110.527999999991,0.0,34934.475000000035
181,71342.5199999999,12655.084999999994,0.0,17069.39500000002
182,74684.35400000004,11545.08499999999,0.0,14628.339
183,73327.29200000004,9967.447000000013,0.0,14595.285000000007
184,71338.97700000006,10814.244999999986,0.0,13853.381999999994
185,64947.551999999974,11866.64599999998,0.0,16166.047000000019
186,51699.239000000016,16602.927000000014,0.0,34353.63300000002
187,46620.10199999996,13792.94,0.0,40459.40600000003
188,62970.65000000003,9228.948999999979,0.0,15201.225000000002
189,3948.662999999997,8110.111999999994,0.0,14459.77300000003
190,5007.728000000002,7129.493000000009,0.0,14416.778000000022
191,5212.053000000012,3609.6519999999978,0.0,10834.90300000001
192,7074.233999999988,2598.339000000008,0.0,10700.76200000002
193,9065.248000000001,2281.132000000001,0.0,10693.404000000015
194,11133.477000000006,2136.0599999999995,0.0,10705.880000000003
195,13325.290000000023,2492.882999999998,0.0,10711.555000000004
196,15409.194999999963,2497.7450000000003,0.0,10716.882000000003
197,16210.730000000003,2141.348000000001,0.0,13688.985000000017
198,78247.32899999991,3664.782999999994,0.0,31655.872000000036
199,88742.17399999984,8365.861999999997,0.0,13983.030999999995
200,89557.69800000005,12847.083999999997,0.0,11322.775999999973
201,87323.78800000002,16667.933999999983,0.0,11417.606999999978
202,84948.74900000003,17991.311000000016,0.0,11598.280999999977
203,82787.86399999991,17983.624000000025,0.0,11566.456999999988
204,62801.64499999989,12984.145999999977,0.0,31945.286000000062
205,74031.66299999993,14152.961999999974,0.0,14332.188000000013
206,75583.08400000009,12567.422000000006,0.0,11594.406999999976
207,74276.37500000007,11533.118999999997,0.0,11561.814999999993
208,72966.69200000024,7652.74600000001,0.0,11188.612999999985
209,68290.19799999993,10264.199000000008,0.0,13947.169000000004
210,52936.11700000002,13817.824999999975,0.0,31694.514000000017
211,47534.58699999999,14699.112000000005,0.0,37802.10700000003
212,63698.8379999999,9257.661999999982,0.0,13966.718999999994
213,3435.124000000001,7840.171999999994,0.0,13692.327000000028
214,4956.850999999995,7464.682000000001,0.0,13652.076000000014
215,7431.279999999987,3611.3209999999985,0.0,10702.88600000001
216,20512.40899999999,2545.0699999999974,0.0,12262.295000000006
217,22500.868999999984,2280.4150000000004,0.0,12259.565999999995
218,24165.244999999963,3348.928000000002,0.0,12263.921999999997
219,25923.72500000007,3351.0199999999995,0.0,12272.239999999998
220,27482.619999999984,2635.884000000002,0.0,12276.402000000002
221,34209.146999999924,6827.677000000001,0.0,17550.466000000008
222,102805.85200000016,16375.696000000004,0.0,38500.55099999998
223,214300.3389999997,16353.414000000017,0.0,28019.828000000016
224,207699.15799999968,16142.772000000008,0.0,38930.51800000006
225,201922.54399999965,15580.580000000004,0.0,44444.64200000002
226,192276.6480000002,14758.988,0.0,52812.69600000003
227,168718.39700000043,12684.096000000005,0.0,42077.03200000007
228,139290.8740000001,11844.661000000044,0.0,51763.73999999997
229,153165.8570000002,14453.278999999995,0.0,42011.4769999999
230,150833.02799999985,12789.129999999996,0.0,52811.23900000015
231,138033.18999999983,11518.861999999983,0.0,44743.34400000008
232,128826.82199999993,10610.160999999995,0.0,37679.14600000002
233,121935.42799999993,11959.907000000007,0.0,26752.73500000001
234,61876.57700000003,15766.647000000035,0.0,38711.28100000001
235,56876.48299999993,15900.944000000005,0.0,44512.40500000004
236,72780.61499999986,13171.578999999983,0.0,19178.289000000066
237,11903.753000000015,9594.238999999981,0.0,18440.702999999994
238,8630.631999999996,6548.741,0.0,16153.062999999998
239,8835.063000000016,3914.892000000006,0.0,12417.707000000011
240,10961.045000000018,2495.7569999999987,0.0,12206.420999999993
241,13253.186,2273.8869999999984,0.0,12203.616999999991
242,15449.564999999995,3338.0589999999984,0.0,12212.172999999986
243,17563.09,3340.2619999999906,0.0,12215.680999999984
244,19745.167999999987,2629.660000000003,0.0,12222.317999999994
245,26193.696999999953,6819.690000000006,0.0,17517.661000000004
246,94275.96899999998,16363.953000000003,0.0,38467.11099999997
247,169877.02300000002,16115.750999999987,0.0,28019.828000000016
248,166931.75800000003,16133.96400000002,0.0,38930.51800000006
249,161818.4639999998,15569.629999999965,0.0,44444.64200000002
250,149792.89800000025,14739.299000000032,0.0,52812.69600000003
251,124560.05099999998,12655.484000000019,0.0,42077.03200000007
252,95943.08300000013,11799.162999999979,0.0,51763.65899999997
253,109513.24900000013,14404.122999999994,0.0,42011.4769999999
254,107843.86500000009,12752.191000000044,0.0,52811.182000000146
255,99990.85100000002,11489.250999999995,0.0,44743.28700000008
256,97092.00599999985,10588.489000000038,0.0,37679.14600000002
257,93992.46400000005,11936.679,0.0,26752.73500000001
258,51705.94200000009,15741.938999999971,0.0,38688.42100000002
259,47562.48599999994,15878.825999999985,0.0,44506.597000000045
260,64252.138000000006,13155.819000000025,0.0,19178.289000000066
261,8317.702000000008,9582.716999999995,0.0,18422.966999999993
262,5366.867000000004,6542.196999999998,0.0,16122.07700000002
263,5662.753000000001,3911.311000000002,0.0,12397.147000000019
264,8005.127000000001,2495.296999999998,0.0,12190.125000000004
265,10898.757,2276.9010000000026,0.0,12193.77799999999
266,13696.042000000007,3346.6909999999984,0.0,12208.058999999988
267,16231.814000000006,3350.061999999998,0.0,12215.707999999988
268,18946.505999999983,2638.4530000000022,0.0,12225.166999999996
269,27146.981999999964,6831.438,0.0,17517.381000000005
270,96911.9430000001,16390.561000000005,0.0,38466.94799999997
271,163165.14899999998,16141.603999999972,0.0,28019.828000000016
272,162255.74000000014,16157.479000000018,0.0,38930.51800000006
273,162660.61599999998,15599.782999999987,0.0,44444.64200000002
274,158947.19399999973,14782.698000000004,0.0,52812.69600000003
275,137817.2859999999,12709.26,0.0,42077.03200000007
276,111901.83800000025,11875.874999999984,0.0,51769.49499999997
277,135824.2590000003,14490.426000000007,0.0,42011.4769999999
278,143677.17299999984,12831.782000000028,0.0,52811.23900000015
279,133749.937,11561.806000000002,0.0,44743.34400000008
280,128597.76200000009,10657.34400000001,0.0,37679.14600000002
281,121278.70699999994,12014.449999999993,0.0,26752.73500000001
282,75519.64099999992,15832.286999999997,0.0,38711.28100000001
283,71261.16100000007,15967.103999999994,0.0,44531.64500000005
284,88165.40299999987,13226.457000000004,0.0,19178.296000000064
285,20349.496999999985,9643.767,0.0,18500.256000000012
286,16694.818000000014,6584.398,0.0,16205.648999999998
287,17518.253999999964,3944.7529999999965,0.0,12459.711999999998
288,20813.41299999996,2522.7199999999934,0.0,12239.911999999988
289,23714.76799999999,2303.811000000007,0.0,12224.273999999987
290,26443.55699999997,3393.8119999999967,0.0,12228.464999999991
291,28955.74100000006,3395.766000000003,0.0,12232.840999999988
292,31089.78099999997,2667.961000000005,0.0,12237.135999999993
293,40111.43799999994,6858.686999999995,0.0,17528.132000000005
294,116545.79600000003,16444.010000000017,0.0,38467.80899999998
295,189002.3669999995,16194.875999999987,0.0,28019.828000000016
296,189997.01000000033,16204.804000000044,0.0,38930.51800000006
297,188309.50099999976,15635.587999999996,0.0,44445.16200000002
298,177633.2769999998,14801.261000000024,0.0,52812.73600000003
299,146770.07299999997,12708.319999999992,0.0,42077.03200000007
300,115884.75300000001,11859.160999999995,0.0,51769.49499999997
301,132995.37800000006,14462.746000000001,0.0,42011.4769999999
302,134451.31300000002,12800.783999999989,0.0,52811.23900000015
303,124339.74800000008,11532.292999999994,0.0,44743.34400000008
304,118711.3510000002,10627.963000000007,0.0,37679.14600000002
305,112518.29800000034,11979.836999999998,0.0,26752.43300000001
306,68071.9,15790.05200000002,0.0,38711.28100000001
307,62922.72899999998,15924.497999999989,0.0,44523.951000000045
308,79218.3530000001,13190.689000000017,0.0,19178.289000000066
309,13637.568999999998,9612.951000000017,0.0,18472.95599999998
310,10296.014000000021,6560.797000000003,0.0,16178.955000000004
311,11359.236000000012,3924.6089999999967,0.0,12438.810000000005
312,13989.452000000016,2504.8470000000025,0.0,12223.853999999994
313,16449.08800000001,2283.6129999999976,0.0,12212.123999999985
314,18557.87200000002,3355.431999999997,0.0,12217.740999999989
315,20763.601000000006,3357.417000000008,0.0,12221.981999999989
316,22812.61399999995,2641.029999999999,0.0,12226.574999999995
317,29935.78099999995,6831.328000000005,0.0,17522.195000000007
318,100811.52700000016,16385.78500000001,0.0,38467.11099999997
319,164326.349,16137.338000000014,0.0,28019.828000000016
320,162806.0430000001,16151.856999999998,0.0,38930.51800000006
321,162876.53800000012,15591.797000000042,0.0,44444.68200000002
322,157308.34299999985,14769.73700000002,0.0,52812.69600000003
323,136723.86500000008,12694.635,0.0,42077.03200000007
324,111843.38900000014,11857.870999999968,0.0,51769.49499999997
325,133838.885,14472.056000000013,0.0,42011.4769999999
326,139927.05299999972,12815.79800000003,0.0,52811.23900000015
327,129951.92099999981,11547.658999999998,0.0,44743.34400000008
328,123898.89300000011,10643.73299999998,0.0,37679.14600000002
329,117090.99000000022,11998.390999999998,0.0,26752.43300000001
330,72529.905,15811.983000000017,0.0,38711.28100000001
331,67544.82300000003,15946.624999999982,0.0,44526.470000000045
332,83949.86700000001,13208.658000000009,0.0,19178.296000000064
333,16800.410000000025,9628.14099999999,0.0,18487.08199999999
334,13011.043999999982,6571.457999999992,0.0,16193.235999999997
335,14029.514999999978,3933.917,0.0,12451.511
336,13786.09700000001,2309.9169999999986,0.0,12173.617999999982
337,16264.395999999999,2397.4389999999958,0.0,12161.454999999989
338,18619.639999999985,2125.4969999999958,0.0,12163.743999999982
339,20998.431999999983,2608.690999999998,0.0,12167.18099999999
340,22958.07699999998,2612.0069999999982,0.0,12168.935999999989
341,23853.812000000038,2601.8500000000013,0.0,15140.467000000026
342,90715.97900000002,5032.030999999989,0.0,33098.88100000004
343,104773.74800000008,9821.429000000007,0.0,17491.864
344,108348.0810000001,15486.50000000001,0.0,15352.982999999982
345,107441.51800000001,16097.124999999962,0.0,15818.044999999993
346,104448.13499999998,14898.394000000006,0.0,15996.953999999987
347,99628.42600000005,14979.495,0.0,14378.464999999984
348,73443.56500000006,12170.447999999995,0.0,34940.312000000034
349,91334.2109999999,12704.83,0.0,17069.39500000002
350,94940.56599999982,11586.818000000003,0.0,14628.638
351,93503.40700000008,10003.505000000021,0.0,14595.584000000008
352,90363.86399999997,10855.93,0.0,13853.381999999994
353,82721.67600000005,11916.490000000002,0.0,16166.047000000019
354,70124.11199999992,16668.613999999994,0.0,34364.79300000002
355,64327.00100000011,13845.189999999997,0.0,40480.01400000003
356,80139.59599999999,9260.519000000013,0.0,15201.225000000002
357,10127.422999999992,8143.656000000005,0.0,14527.028000000013
358,12495.687000000002,7157.591999999996,0.0,14478.45
359,13231.999000000009,3629.3349999999987,0.0,10884.143999999991
360,15495.85700000003,2614.0399999999986,0.0,10736.186000000009
361,17788.76700000002,2296.227,0.0,10721.688000000004
362,19740.229,2150.4200000000037,0.0,10724.890000000001
363,21656.98699999998,2513.585999999997,0.0,10726.304000000004
364,23387.08999999994,2516.149999999996,0.0,10728.135000000004
365,23886.03200000002,2152.324999999998,0.0,13698.974000000017
366,90310.90500000013,3674.656000000005,0.0,31655.872000000036
367,99875.81199999995,8379.917999999992,0.0,13983.030999999995
368,99846.68800000002,12864.06600000001,0.0,11322.775999999973
369,96755.93499999997,16687.07999999999,0.0,11417.606999999978
370,93180.24900000023,18006.47599999998,0.0,11598.280999999977
371,90159.51899999987,17996.367999999988,0.0,11566.456999999988
372,69201.11499999983,12991.092000000039,0.0,31951.12300000006
373,80892.81800000004,14157.044000000002,0.0,14332.188000000013
374,82407.99999999999,12572.724999999995,0.0,11594.406999999976
375,80492.66800000017,11538.798000000003,0.0,11561.814999999993
376,79078.2900000001,7659.593999999986,0.0,11188.612999999985
377,74199.64399999993,10275.312999999986,0.0,13947.169000000004
378,58540.35200000006,13831.86800000004,0.0,31694.514000000017
379,53025.15299999993,14714.135,0.0,37813.12500000004
380,68949.87299999996,9265.961000000018,0.0,13966.718999999994
381,4924.003,7848.044000000005,0.0,13713.476000000017
382,6869.972000000002,7472.569999999993,0.0,13668.233000000015
383,9769.396000000012,3616.8669999999993,0.0,10716.932000000006
384,28850.527999999977,2552.595000000001,0.0,12319.470000000001
385,30559.678999999927,2286.280999999997,0.0,12312.70299999999
386,32070.294000000013,3360.234999999993,0.0,12319.342999999997
387,33697.66200000002,3362.210999999999,0.0,12325.988999999994
388,35273.618000000126,2644.533,0.0,12330.916999999998
389,42439.98599999997,6836.503999999995,0.0,17602.291999999998
390,113579.64699999985,16393.005000000016,0.0,38546.89299999998
391,238368.86800000048,16382.80999999996,0.0,28020.830000000016
392,231388.3609999997,16159.595000000018,0.0,38931.658000000054
393,222268.50199999995,15590.771999999999,0.0,44445.77000000001
394,211193.1819999999,14770.07900000002,0.0,52813.69700000004
395,180706.8929999991,12684.663000000006,0.0,42078.17200000007
396,145494.076,11832.281999999967,0.0,51764.87999999997
397,156843.35000000015,14432.670000000007,0.0,42011.99699999989
398,150924.19800000027,12771.12899999999,0.0,52811.75900000015
399,137340.691,11501.954000000002,0.0,44743.38400000008
400,130268.2739999998,10596.851999999977,0.0,37679.14600000002
401,123654.0490000001,11943.160999999986,0.0,26752.874000000014
402,58899.14500000009,15748.150999999994,0.0,38698.07100000001
403,53771.685999999994,15882.256000000003,0.0,44508.63000000004
404,69487.15699999999,13156.239000000025,0.0,19178.315000000064
405,10587.919999999995,9582.664000000008,0.0,18431.33499999999
406,7479.849000000013,6540.563000000001,0.0,16135.677000000016
407,7404.799999999998,3907.297999999997,0.0,12403.63900000002
408,9260.155999999992,2489.579999999994,0.0,12191.658000000003
409,11088.306999999997,2266.3520000000035,0.0,12189.581999999986
410,12956.517000000005,3324.131000000007,0.0,12203.113999999989
411,14843.592000000017,3327.4290000000005,0.0,12211.492999999988
412,16698.753000000037,2619.7209999999977,0.0,12215.28199999999
413,22448.593999999972,6809.380999999996,0.0,17512.102000000006
414,88625.73099999988,16342.755000000012,0.0,38467.030999999966
415,165845.70200000005,16094.965999999988,0.0,28020.348000000016
416,161845.05000000022,16115.31100000001,0.0,38931.03800000006
417,156483.7350000001,15552.323999999993,0.0,44445.16200000002
418,145884.5440000004,14726.597000000014,0.0,52813.21600000004
419,126514.73799999998,12654.833000000002,0.0,42077.072000000066
420,99228.53700000003,11803.582000000006,0.0,51763.65899999997
421,109989.79400000008,14404.622999999992,0.0,42011.4769999999
422,106648.25999999969,12747.980000000014,0.0,52811.182000000146
423,96887.07699999998,11482.443000000032,0.0,44743.08100000008
424,93420.85600000001,10579.030000000002,0.0,37679.14600000002
425,90042.56899999983,11922.129000000028,0.0,26717.21400000001
426,46738.21299999994,15721.876000000033,0.0,38668.27300000001
427,42159.46100000005,15857.140000000001,0.0,44477.89400000005
428,57488.956999999944,13134.782999999974,0.0,19163.06700000007
429,5377.007000000003,9560.826000000017,0.0,18401.54499999998
430,3158.683,6525.2959999999985,0.0,16078.012999999984
431,2976.3989999999985,3894.1900000000046,0.0,12340.511000000042
432,3986.446,2478.6130000000044,0.0,12134.703000000009
433,5219.763000000003,2253.9780000000005,0.0,12140.624000000002
434,6426.446000000005,3299.326000000005,0.0,12160.172999999997
435,7900.96699999999,3302.4170000000045,0.0,12173.247999999994
436,9409.545,2602.458,0.0,12186.659999999996
437,13996.580999999993,6792.186000000002,0.0,17490.082000000006
438,75167.60899999997,16309.23899999998,0.0,38460.929999999964
439,130382.22100000002,16059.929000000002,0.0,28019.771000000015
440,126899.00300000033,16084.221999999987,0.0,38930.51800000006
441,123903.31200000028,15526.130999999978,0.0,44444.68200000002
442,117191.03099999996,14706.755,0.0,52812.63900000003
443,101963.29099999984,12637.451000000014,0.0,42068.94100000007
444,79889.54300000015,11791.702000000001,0.0,51758.54099999997
445,90572.95899999989,14393.769000000026,0.0,41995.345999999896
446,87171.73499999983,12738.586000000012,0.0,52793.72700000015
447,79035.78600000005,11473.118000000026,0.0,44714.433000000085
448,75422.99700000009,10569.035999999965,0.0,37650.33300000003
449,73974.91099999993,11911.454000000003,0.0,26700.57500000001
450,40365.94899999999,15710.667000000016,0.0,38658.432
451,35787.11299999995,15844.395999999984,0.0,44461.24400000006
452,51557.548,13126.747999999994,0.0,19161.89300000007
453,3874.597,9551.140999999987,0.0,18352.045999999988
454,2042.781999999999,6517.780000000007,0.0,16052.837999999985
455,1770.9540000000006,3887.6829999999995,0.0,12312.43900000003
456,2404.038000000002,2472.1030000000055,0.0,12095.787000000018
457,3174.8330000000055,2247.694999999998,0.0,12097.575000000004
458,4116.554999999999,3288.361999999999,0.0,12120.314000000004
459,5334.112999999998,3293.3779999999983,0.0,12140.300999999998
460,6590.529999999996,2595.9399999999982,0.0,12153.286000000004
461,10560.756999999983,6785.532999999992,0.0,17471.55800000002
462,68711.21299999999,16297.381999999992,0.0,38460.929999999964
463,115973.04599999991,16051.068999999943,0.0,28018.48500000002
464,113063.035,16076.705000000002,0.0,38930.46100000006
465,111196.48999999974,15520.471999999978,0.0,44444.37900000002
466,105709.6089999999,14702.61399999999,0.0,52812.397000000026
467,92882.5739999999,12636.16200000002,0.0,42054.92300000007
468,72021.80500000001,11791.516,0.0,51739.32699999997
